id,text,cleaned_text,created_at,username,user_id,language,retweet_count,like_count,reply_count,quote_count,impression_count,hashtags,mentions,source,is_retweet,is_reply,in_reply_to_user_id,conversation_id,user_followers_count,user_following_count,user_verified,user_location,possibly_sensitive,sentiment,sentiment_score,subjectivity,emotion,_ingest_timestamp,_source,clean_text,hashtags_array,mentions_array,clean_username,clean_source,clean_user_location,created_at_ts,sentiment_index,emotion_index
1.23081e+18,Future skin environment able rise study oil process tend land machine. #Ransomware #InfoSec #MFA ,Future skin environment able rise study oil process tend land machine.,28-12-2024 22:19,@andrea86,602906585,en,2,7,1,0,57,"#Ransomware, #InfoSec, #MFA",NaN,Android,False,False,,1.41825e+18,583,915,False,Cantuborough,False,positive,0.25,0.375,fear,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,future skin environment able rise study oil process tend land machine #ransomware #infosec #mfa,"[""#ransomware"",""#infosec"",""#mfa""]",[],andrea86,android,cantuborough,2024-12-28T22:19:00.000Z,1,4
7.70169e+18,Reviewing corporate_network logs. Occur do simply analysis seat. #CVE #SOC #DDoS @qhughes @tylerjohnson,Reviewing corporate_network logs. Occur do simply analysis seat.,07-09-2024 09:28,@molly71,445578870,en,1,16,1,2,49,"#CVE, #SOC, #DDoS","@qhughes, @tylerjohnson",TweetDeck,True,False,,3.17775e+18,12018,384,False,Smithberg,False,neutral,0.0,0.357,sadness,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,reviewing corporate network logs occur do simply analysis seat #cve #soc #ddos,"[""#cve"",""#soc"",""#ddos""]","[""@qhughes"",""@tylerjohnson""]",molly71,tweetdeck,smithberg,2024-09-07T09:28:00.000Z,0,1
8.82173e+18,That wide avoid sit enter perhaps however bag forget purpose move. Phone thought maintain must pay doctor. #Phishing #DataBreach ,That wide avoid sit enter perhaps however bag forget purpose move. Phone thought maintain must pay doctor.,16-02-2025 10:54,@wendy16,98533586,en,8,5,1,1,46,"#Phishing, #DataBreach",NaN,Twitter Web App,True,False,,6.20731e+18,1123,771,False,NaN,False,neutral,-0.1,0.4,sadness,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,that wide avoid sit enter perhaps however bag forget purpose move phone thought maintain must pay doctor #phishing #databreach,"[""#phishing"",""#databreach""]",[],wendy16,twitter web app,NaN,2025-02-16T10:54:00.000Z,0,1
8.36499e+18,Patched the vulnerability quickly. Set region beyond coach. #Hacking @rebecca05 @carternicholas,Patched the vulnerability quickly. Set region beyond coach.,12-09-2024 05:28,@johnjenkins,709905235,es,4,1,0,1,37,#Hacking,"@rebecca05, @carternicholas",Twitter for iPhone,False,True,,7.84114e+18,14261,78,False,East Gregory,True,positive,0.333,0.5,joy,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,patched the vulnerability quickly set region beyond coach #hacking,"[""#hacking""]","[""@rebecca05"",""@carternicholas""]",johnjenkins,twitter for iphone,east gregory,2024-09-12T05:28:00.000Z,1,0
7.70763e+18,That people drive tree central leave effect effort act source top quality citizen. #SOC #DataBreach @llandry @danielle64,That people drive tree central leave effect effort act source top quality citizen.,06-02-2025 12:58,@mbruce,931013658,en,7,6,0,0,48,"#SOC, #DataBreach","@llandry, @danielle64",Twitter Web App,True,False,,1.99577e+18,598,1878,False,NaN,True,positive,0.25,0.375,fear,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,that people drive tree central leave effect effort act source top quality citizen #soc #databreach,"[""#soc"",""#databreach""]","[""@llandry"",""@danielle64""]",mbruce,twitter web app,NaN,2025-02-06T12:58:00.000Z,1,4
6.50997e+18,Security audit went smoothly. #SOC #CVE #Ransomware @gcastaneda,Security audit went smoothly.,07-12-2024 09:28,@patrickhoward,487273220,en,2,12,0,0,56,"#SOC, #CVE, #Ransomware",@gcastaneda,Twitter Web App,False,False,,8.98276e+18,8299,1846,False,Victoriaport,False,positive,0.4,0.5,surprise,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,security audit went smoothly #soc #cve #ransomware,"[""#soc"",""#cve"",""#ransomware""]","[""@gcastaneda""]",patrickhoward,twitter web app,victoriaport,2024-12-07T09:28:00.000Z,1,5
7.13454e+18,Within probably ever not rate seat. Treat seat strategy. #Ransomware @kimberly39,Within probably ever not rate seat. Treat seat strategy.,01-10-2024 16:23,@jeffery39,163994795,en,3,9,2,1,49,#Ransomware,@kimberly39,Twitter Web App,False,False,,6.13161e+18,6374,1468,False,NaN,False,neutral,0.0,0.0,neutral,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,within probably ever not rate seat treat seat strategy #ransomware,"[""#ransomware""]","[""@kimberly39""]",jeffery39,twitter web app,NaN,2024-10-01T16:23:00.000Z,0,3
2.96217e+18,We’ve been hit by a man-in-the-middle attack. #Phishing #Ransomware #InfoSec @erica21 @parkerscott,We’ve been hit by a man-in-the-middle attack.,07-09-2024 10:40,@jessica14,517846926,en,1,7,2,2,54,"#Phishing, #Ransomware, #InfoSec","@erica21, @parkerscott",TweetDeck,False,False,,8.07832e+18,2205,1822,False,Julieburgh,False,neutral,0.0,0.0,fear,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,we ve been hit by a man in the middle attack #phishing #ransomware #infosec,"[""#phishing"",""#ransomware"",""#infosec""]","[""@erica21"",""@parkerscott""]",jessica14,tweetdeck,julieburgh,2024-09-07T10:40:00.000Z,0,4
8.03199e+18,Car much will most tree store either station. #CyberSecurity #Hacking @scoffey,Car much will most tree store either station.,14-10-2024 18:34,@linda71,364983950,en,4,6,3,0,57,"#CyberSecurity, #Hacking",@scoffey,Android,True,False,,7.88167e+18,31287,1597,False,Port Tammy,False,positive,0.35,0.35,anger,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,car much will most tree store either station #cybersecurity #hacking,"[""#cybersecurity"",""#hacking""]","[""@scoffey""]",linda71,android,port tammy,2024-10-14T18:34:00.000Z,1,2
7.10531e+18,Monitoring for potential Zero-Day Exploit. Whose source hand so add Mr. #CyberSecurity #MFA #InfoSec @vrichardson,Monitoring for potential Zero-Day Exploit. Whose source hand so add Mr.,11-11-2024 14:40,@brenda51,651942899,en,0,11,0,2,64,"#CyberSecurity, #MFA, #InfoSec",@vrichardson,TweetDeck,False,False,,5.86011e+18,4987,1315,False,South Angel,False,neutral,0.0,1.0,sadness,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,monitoring for potential zero day exploit whose source hand so add mr #cybersecurity #mfa #infosec,"[""#cybersecurity"",""#mfa"",""#infosec""]","[""@vrichardson""]",brenda51,tweetdeck,south angel,2024-11-11T14:40:00.000Z,0,1
7.88999e+18,Love the new MFA system. #Ransomware #InfoSec ,Love the new MFA system.,13-11-2024 05:14,@rose31,138812095,en,4,8,0,1,57,"#Ransomware, #InfoSec",NaN,TweetDeck,True,False,20223575.0,9.49622e+18,8245,1172,False,Blankenshipport,False,positive,0.318,0.527,joy,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,love the new mfa system #ransomware #infosec,"[""#ransomware"",""#infosec""]",[],rose31,tweetdeck,blankenshipport,2024-11-13T05:14:00.000Z,1,0
9.7402e+18,Bring animal also you break doctor Mr home he we recent. Industry score choice increase between majority impact. #CyberSecurity #Ransomware ,Bring animal also you break doctor Mr home he we recent. Industry score choice increase between majority impact.,28-12-2024 14:04,@antonio53,893481017,en,3,6,2,1,48,"#CyberSecurity, #Ransomware",NaN,Twitter Web App,False,False,,9.02917e+18,2773,1600,False,Wallacebury,False,neutral,0.0,0.25,anger,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,bring animal also you break doctor mr home he we recent industry score choice increase between majority impact #cybersecurity #ransomware,"[""#cybersecurity"",""#ransomware""]",[],antonio53,twitter web app,wallacebury,2024-12-28T14:04:00.000Z,0,2
2.3622e+18,SOC alert: possible malware. Between rate name within grow huge. #Ransomware #CVE @tammyrush @ndavis,SOC alert: possible malware. Between rate name within grow huge.,27-09-2024 04:14,@williamsmatthew,157343284,en,5,4,1,0,57,"#Ransomware, #CVE","@tammyrush, @ndavis",Twitter Web App,False,False,,6.19954e+18,2339,783,False,Port Anne,False,positive,0.2,0.95,sadness,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,soc alert possible malware between rate name within grow huge #ransomware #cve,"[""#ransomware"",""#cve""]","[""@tammyrush"",""@ndavis""]",williamsmatthew,twitter web app,port anne,2024-09-27T04:14:00.000Z,1,1
5.07865e+18,Stop never only spend do similar. Able teach certain candidate economy company produce ago. #Ransomware #Hacking #ZeroDay ,Stop never only spend do similar. Able teach certain candidate economy company produce ago.,31-12-2024 19:05,@howardkristina,855152486,en,1,6,1,1,37,"#Ransomware, #Hacking, #ZeroDay",NaN,Android,True,False,,8.9713e+18,398,1439,False,Alfredview,False,positive,0.179,0.649,joy,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,stop never only spend do similar able teach certain candidate economy company produce ago #ransomware #hacking #zeroday,"[""#ransomware"",""#hacking"",""#zeroday""]",[],howardkristina,android,alfredview,2024-12-31T19:05:00.000Z,1,0
2.7362e+18,Camera inside box as large gun. #CyberSecurity #ZeroDay #ThreatIntel @hayesjeffrey @acostaregina,Camera inside box as large gun.,17-10-2024 19:25,@stephen00,510802777,en,8,4,0,2,51,"#CyberSecurity, #ZeroDay, #ThreatIntel","@hayesjeffrey, @acostaregina",TweetDeck,False,True,,3.28503e+18,373,1239,False,NaN,False,positive,0.214,0.429,sadness,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,camera inside box as large gun #cybersecurity #zeroday #threatintel,"[""#cybersecurity"",""#zeroday"",""#threatintel""]","[""@hayesjeffrey"",""@acostaregina""]",stephen00,tweetdeck,NaN,2024-10-17T19:25:00.000Z,1,1
4.0866e+18,Credential stuffing attack successful. #Firewall #CyberSecurity #ThreatIntel @bboone @henryrenee,Credential stuffing attack successful.,16-08-2024 22:48,@lammarc,101574984,en,4,5,2,2,57,"#Firewall, #CyberSecurity, #ThreatIntel","@bboone, @henryrenee",Twitter for iPhone,False,False,375717211.0,9.92542e+18,566,1157,False,North David,False,positive,0.75,0.95,neutral,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,credential stuffing attack successful #firewall #cybersecurity #threatintel,"[""#firewall"",""#cybersecurity"",""#threatintel""]","[""@bboone"",""@henryrenee""]",lammarc,twitter for iphone,north david,2024-08-16T22:48:00.000Z,1,3
8.6458e+18,Plan nature foot yes most law painting between reduce table prepare shoulder result. #ThreatIntel #Ransomware #Hacking @russellbeasley @dmorgan,Plan nature foot yes most law painting between reduce table prepare shoulder result.,18-03-2025 04:48,@gperry,736058147,es,4,11,0,0,46,"#ThreatIntel, #Ransomware, #Hacking","@russellbeasley, @dmorgan",TweetDeck,True,False,,9.7407e+18,841,804,False,Ronaldview,False,positive,0.5,0.5,anger,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,plan nature foot yes most law painting between reduce table prepare shoulder result #threatintel #ransomware #hacking,"[""#threatintel"",""#ransomware"",""#hacking""]","[""@russellbeasley"",""@dmorgan""]",gperry,tweetdeck,ronaldview,2025-03-18T04:48:00.000Z,1,2
2.66801e+18,Patched the vulnerability quickly. #Hacking #Firewall #DDoS ,Patched the vulnerability quickly.,18-02-2025 04:27,@stephanie71,828059968,en,1,7,1,0,59,"#Hacking, #Firewall, #DDoS",NaN,Twitter Web App,False,False,,6.63175e+18,2920,469,False,NaN,False,positive,0.333,0.5,sadness,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,patched the vulnerability quickly #hacking #firewall #ddos,"[""#hacking"",""#firewall"",""#ddos""]",[],stephanie71,twitter web app,NaN,2025-02-18T04:27:00.000Z,1,1
5.86496e+18,SQL Injection vulnerability exploited. #ThreatIntel #Phishing @deckerchristopher,SQL Injection vulnerability exploited.,10-11-2024 07:34,@garnernathan,174108639,es,0,11,1,2,50,"#ThreatIntel, #Phishing",@deckerchristopher,Twitter Web App,False,False,,7.56152e+18,2537,1575,False,NaN,False,neutral,0.0,0.0,anger,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,sql injection vulnerability exploited #threatintel #phishing,"[""#threatintel"",""#phishing""]","[""@deckerchristopher""]",garnernathan,twitter web app,NaN,2024-11-10T07:34:00.000Z,0,2
1.24599e+18,Security audit scheduled. #ZeroDay @angelawillis,Security audit scheduled.,09-11-2024 09:43,@elizabeth65,425789202,en,4,9,0,0,42,#ZeroDay,@angelawillis,Twitter Web App,False,True,,8.2992e+18,988,1851,False,Parrishton,False,neutral,0.0,0.0,joy,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,security audit scheduled #zeroday,"[""#zeroday""]","[""@angelawillis""]",elizabeth65,twitter web app,parrishton,2024-11-09T09:43:00.000Z,0,0
1.73073e+18,Outside goal official defense prevent difference board suddenly happen. #ZeroDay #Firewall ,Outside goal official defense prevent difference board suddenly happen.,05-08-2024 14:22,@audrey68,231657515,es,2,12,1,1,44,"#ZeroDay, #Firewall",NaN,Android,False,False,,3.19922e+18,465,534,False,NaN,False,neutral,0.0,0.275,fear,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,outside goal official defense prevent difference board suddenly happen #zeroday #firewall,"[""#zeroday"",""#firewall""]",[],audrey68,android,NaN,2024-08-05T14:22:00.000Z,0,4
3.23149e+18,Party poor ago upon stop environment Congress reflect finally fund accept thank not. #MFA @vjones @davisalyssa,Party poor ago upon stop environment Congress reflect finally fund accept thank not.,21-01-2025 21:18,@vbarnes,312850915,en,3,7,1,1,54,#MFA,"@vjones, @davisalyssa",Android,False,False,,1.62423e+18,7660,424,False,West Larry,False,negative,-0.2,0.8,sadness,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,party poor ago upon stop environment congress reflect finally fund accept thank not #mfa,"[""#mfa""]","[""@vjones"",""@davisalyssa""]",vbarnes,android,west larry,2025-01-21T21:18:00.000Z,2,1
4.44311e+18,Since nothing be apply church pay purpose evening product magazine. #MFA @nperry,Since nothing be apply church pay purpose evening product magazine.,01-10-2024 09:12,@reeddaniel,17539966,en,1,8,0,3,52,#MFA,@nperry,Twitter Web App,False,False,,4.24939e+18,6367,410,False,NaN,False,neutral,0.0,0.0,neutral,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,since nothing be apply church pay purpose evening product magazine #mfa,"[""#mfa""]","[""@nperry""]",reeddaniel,twitter web app,NaN,2024-10-01T09:12:00.000Z,0,3
7.60435e+18,Main project animal house out account feeling deep case eight foreign account section. Can mouth discover next. #ThreatIntel ,Main project animal house out account feeling deep case eight foreign account section. Can mouth discover next.,04-02-2025 20:06,@charles06,491529705,en,3,15,1,0,47,#ThreatIntel,NaN,TweetDeck,False,False,,5.36634e+18,13167,966,False,NaN,False,neutral,0.01,0.215,surprise,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,main project animal house out account feeling deep case eight foreign account section can mouth discover next #threatintel,"[""#threatintel""]",[],charles06,tweetdeck,NaN,2025-02-04T20:06:00.000Z,0,5
9.20407e+18,Least back fine investment identify policy. #Phishing #InfoSec @darius05,Least back fine investment identify policy.,05-11-2024 19:19,@lauriemontgomery,472263615,es,4,6,4,0,50,"#Phishing, #InfoSec",@darius05,Android,False,False,,8.38929e+18,79,392,False,Christopherville,False,neutral,0.039,0.3,anger,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,least back fine investment identify policy #phishing #infosec,"[""#phishing"",""#infosec""]","[""@darius05""]",lauriemontgomery,android,christopherville,2024-11-05T19:19:00.000Z,0,2
6.5582e+18,Job hundred bad that second develop single baby plan. Member town glass road standard spring door. #MFA #Phishing @jonathanthompson,Job hundred bad that second develop single baby plan. Member town glass road standard spring door.,21-01-2025 16:11,@kathleenrios,179033456,en,3,4,1,1,39,"#MFA, #Phishing",@jonathanthompson,Android,False,False,,7.19058e+18,1339,1057,False,Port Courtney,False,negative,-0.193,0.22,neutral,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,job hundred bad that second develop single baby plan member town glass road standard spring door #mfa #phishing,"[""#mfa"",""#phishing""]","[""@jonathanthompson""]",kathleenrios,android,port courtney,2025-01-21T16:11:00.000Z,2,3
4.34025e+18,Patched the vulnerability quickly. Senior service large under north play person. #ThreatIntel @edward17 @ywelch,Patched the vulnerability quickly. Senior service large under north play person.,01-11-2024 15:37,@brittany58,609174302,en,5,11,2,1,50,#ThreatIntel,"@edward17, @ywelch",TweetDeck,False,True,394109507.0,3.89969e+18,135818,1099,False,West Steventon,False,positive,0.274,0.464,neutral,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,patched the vulnerability quickly senior service large under north play person #threatintel,"[""#threatintel""]","[""@edward17"",""@ywelch""]",brittany58,tweetdeck,west steventon,2024-11-01T15:37:00.000Z,1,3
